Date;1 Week;2 Weeks;1 Month;2 Months;3 Months;6 Months;9 Months;12 Months;Date2
28/06/2012;0.09;0.11;0.13;0.21;0.2;0.25;0.32;0.27;28-6-2012
29/06/2012;0.08;0.1;0.12;0.2;0.19;0.23;0.3;0.26;29-6-2012
02/07/2012;0.08;0.1;0.12;0.2;0.19;0.23;0.29;0.25;2-7-2012
03/07/2012;0.08;0.09;0.12;0.2;0.19;0.25;0.29;0.25;3-7-2012
04/07/2012;0.09;0.11;0.13;0.21;0.18;0.25;0.3;0.26;4-7-2012
05/07/2012;0.09;0.1;0.14;0.21;0.18;0.25;0.3;0.26;5-7-2012
06/07/2012;0.23;0.23;0.22;0.29;0.3;0.33;0.43;0.39;6-7-2012
09/07/2012;0.22;0.22;0.24;0.28;0.28;0.31;0.41;0.37;9-7-2012
10/07/2012;0.14;1.05;0.14;0.15;0.2;0.23;0.33;0.36;10-7-2012
11/07/2012;0.14;0.13;0.13;0.15;0.2;0.24;0.35;0.37;11-7-2012
12/07/2012;0.14;0.13;0.14;0.16;0.19;0.23;0.34;0.36;12-7-2012
13/07/2012;0.14;0.13;0.13;0.16;0.19;0.23;0.32;0.38;13-7-2012
16/07/2012;0.14;0.13;0.12;0.15;0.2;0.26;0.35;0.37;16-7-2012
17/07/2012;0.14;0.13;0.12;0.16;0.2;0.26;0.34;0.34;17-7-2012
18/07/2012;0.15;0.14;0.11;0.17;0.21;0.27;0.34;0.33;18-7-2012
19/07/2012;0.15;0.14;0.11;0.17;0.22;0.28;0.34;0.33;19-7-2012
20/07/2012;0.16;0.14;0.13;0.18;0.23;0.28;0.34;0.32;20-7-2012
23/07/2012;0.16;0.14;0.13;0.18;0.24;0.32;0.33;0.31;23-7-2012
24/07/2012;0.16;0.14;0.13;0.19;0.25;0.32;0.34;0.32;24-7-2012
25/07/2012;0.15;0.13;0.12;0.19;0.25;0.3;0.32;0.3;25-7-2012
26/07/2012;0.14;0.12;0.12;0.18;0.25;0.3;0.31;0.29;26-7-2012
27/07/2012;0.14;0.12;0.1;0.18;0.26;0.31;0.32;0.3;27-7-2012
30/07/2012;0.13;0.11;0.12;0.24;0.25;0.32;0.35;0.33;30-7-2012
31/07/2012;0.11;0.09;0.1;0.15;0.24;0.3;0.34;0.32;31-7-2012
01/08/2012;0.17;0.15;0.16;0.23;0.23;0.32;0.33;0.3;1-8-2012
02/08/2012;0.17;0.15;0.18;0.19;0.26;0.28;0.27;0.27;2-8-2012
03/08/2012;0.16;0.16;0.17;0.22;0.29;0.31;0.37;0.32;3-8-2012
06/08/2012;0.17;0.16;0.16;0.19;0.31;0.33;0.37;0.33;6-8-2012
07/08/2012;0.16;0.14;0.17;0.2;0.26;0.28;0.33;0.31;7-8-2012
08/08/2012;0.17;0.18;0.17;0.2;0.27;0.28;0.31;0.29;8-8-2012
09/08/2012;0.18;0.16;0.17;0.21;0.24;0.27;0.28;0.29;9-8-2012
10/08/2012;0.18;0.17;0.16;0.2;0.24;0.26;0.29;0.28;10-8-2012
13/08/2012;0.18;0.17;0.16;0.19;0.24;0.25;0.29;0.28;13-8-2012
14/08/2012;0.18;0.17;0.17;0.2;0.24;0.29;0.3;0.3;14-8-2012
15/08/2012;0.18;0.17;0.17;0.2;0.24;0.29;0.29;0.28;15-8-2012
16/08/2012;0.18;0.17;0.16;0.2;0.23;0.28;0.29;0.29;16-8-2012
17/08/2012;0.18;0.17;0.16;0.2;0.24;0.28;0.28;0.26;17-8-2012
20/08/2012;0.18;0.17;0.17;0.2;0.24;0.26;0.28;0.27;20-8-2012
21/08/2012;0.17;0.16;0.17;0.21;0.24;0.27;0.29;0.26;21-8-2012
22/08/2012;0.17;0.17;0.17;0.22;0.25;0.27;0.28;0.27;22-8-2012
23/08/2012;0.17;0.17;0.17;0.21;0.25;0.29;0.3;0.28;23-8-2012
24/08/2012;0.17;0.17;0.18;0.21;0.25;0.28;0.29;0.26;24-8-2012
27/08/2012;0.17;0.17;0.16;0.19;0.24;0.27;0.28;0.26;27-8-2012
28/08/2012;0.17;0.17;0.16;0.19;0.23;0.27;0.28;0.26;28-8-2012
29/08/2012;0.17;0.17;0.16;0.19;0.23;0.25;0.26;0.25;29-8-2012
30/08/2012;0.17;0.17;0.17;0.2;0.24;0.26;0.26;0.25;30-8-2012
31/08/2012;0.17;0.17;0.17;0.2;0.23;0.25;0.26;0.26;31-8-2012
03/09/2012;0.17;0.17;0.17;0.2;0.22;0.25;0.25;0.28;3-9-2012
04/09/2012;0.17;0.17;0.17;0.19;0.22;0.24;0.25;0.28;4-9-2012
05/09/2012;0.17;0.17;0.17;0.19;0.22;0.24;0.24;0.28;5-9-2012
06/09/2012;0.17;0.17;0.17;0.18;0.22;0.24;0.23;0.26;6-9-2012
07/09/2012;0.17;0.17;0.17;0.2;0.24;0.26;0.26;0.3;7-9-2012
10/09/2012;0.16;0.17;0.17;0.2;0.22;0.24;0.25;0.27;10-9-2012
11/09/2012;0.16;0.17;0.17;0.19;0.22;0.23;0.25;0.28;11-9-2012
12/09/2012;0.17;0.17;0.18;0.2;0.23;0.23;0.25;0.27;12-9-2012
13/09/2012;0.17;0.17;0.18;0.2;0.23;0.23;0.25;0.28;13-9-2012
14/09/2012;0.17;0.17;0.17;0.19;0.22;0.21;0.23;0.3;14-9-2012
17/09/2012;0.18;0.18;0.17;0.19;0.22;0.2;0.23;0.28;17-9-2012
18/09/2012;0.18;0.18;0.17;0.18;0.21;0.2;0.23;0.29;18-9-2012
19/09/2012;0.18;0.18;0.17;0.17;0.21;0.2;0.22;0.29;19-9-2012
20/09/2012;0.17;0.17;0.17;0.17;0.21;0.2;0.22;0.29;20-9-2012
21/09/2012;0.17;0.17;0.17;0.17;0.21;0.2;0.21;0.29;21-9-2012
24/09/2012;0.17;0.18;0.17;0.17;0.21;0.22;0.22;0.3;24-9-2012
25/09/2012;0.16;0.17;0.17;0.17;0.2;0.22;0.21;0.3;25-9-2012
26/09/2012;0.17;0.17;0.17;0.17;0.21;0.24;0.21;0.28;26-9-2012
27/09/2012;0.17;0.17;0.17;0.18;0.23;0.24;0.21;0.28;27-9-2012
28/09/2012;0.17;0.17;0.17;0.18;0.23;0.25;0.21;0.27;28-9-2012
01/10/2012;0.18;0.18;0.17;0.19;0.24;0.26;0.22;0.29;1-10-2012
02/10/2012;0.18;0.18;0.17;0.19;0.24;0.27;0.23;0.3;2-10-2012
03/10/2012;0.18;0.18;0.17;0.19;0.24;0.27;0.23;0.29;3-10-2012
04/10/2012;0.17;0.17;0.16;0.18;0.23;0.28;0.24;0.3;4-10-2012
05/10/2012;0.16;0.16;0.15;0.17;0.22;0.27;0.23;0.3;5-10-2012
08/10/2012;0.16;0.16;0.15;0.17;0.22;0.27;0.24;0.29;8-10-2012
09/10/2012;0.15;0.15;0.14;0.17;0.22;0.27;0.23;0.3;9-10-2012
10/10/2012;0.15;0.15;0.14;0.17;0.22;0.28;0.24;0.31;10-10-2012
11/10/2012;0.15;0.15;0.16;0.18;0.22;0.29;0.25;0.32;11-10-2012
12/10/2012;0.15;0.15;0.16;0.18;0.22;0.29;0.25;0.31;12-10-2012
15/10/2012;0.14;0.14;0.16;0.17;0.23;0.29;0.26;0.32;15-10-2012
16/10/2012;0.14;0.14;0.15;0.16;0.23;0.29;0.26;0.31;16-10-2012
17/10/2012;0.14;0.14;0.15;0.15;0.23;0.29;0.27;0.31;17-10-2012
18/10/2012;0.14;0.14;0.15;0.14;0.23;0.29;0.27;0.3;18-10-2012
19/10/2012;0.14;0.14;0.15;0.14;0.23;0.29;0.28;0.31;19-10-2012
22/10/2012;0.14;0.14;0.15;0.14;0.23;0.29;0.28;0.32;22-10-2012
23/10/2012;0.15;0.15;0.15;0.15;0.23;0.29;0.28;0.32;23-10-2012
24/10/2012;0.14;0.15;0.15;0.14;0.22;0.29;0.28;0.33;24-10-2012
25/10/2012;0.13;0.14;0.15;0.14;0.22;0.29;0.28;0.32;25-10-2012
26/10/2012;0.14;0.14;0.15;0.14;0.22;0.28;0.28;0.32;26-10-2012
29/10/2012;0.14;0.14;0.15;0.14;0.21;0.28;0.28;0.33;29-10-2012
30/10/2012;0.14;0.14;0.15;0.15;0.21;0.28;0.28;0.32;30-10-2012
31/10/2012;0.14;0.14;0.15;0.13;0.21;0.28;0.28;0.31;31-10-2012
01/11/2012;0.14;0.14;0.15;0.14;0.21;0.28;0.28;0.32;1-11-2012
02/11/2012;0.13;0.13;0.15;0.14;0.21;0.29;0.28;0.31;2-11-2012
05/11/2012;0.13;0.13;0.14;0.14;0.21;0.28;0.28;0.32;5-11-2012
06/11/2012;0.13;0.13;0.13;0.13;0.21;0.28;0.28;0.31;6-11-2012
07/11/2012;0.14;0.13;0.14;0.13;0.21;0.28;0.28;0.31;7-11-2012
08/11/2012;0.12;0.11;0.13;0.14;0.22;0.27;0.28;0.32;8-11-2012
09/11/2012;0.12;0.11;0.13;0.14;0.22;0.28;0.29;0.32;9-11-2012
12/11/2012;0.12;0.12;0.13;0.14;0.21;0.28;0.29;0.32;12-11-2012
13/11/2012;0.13;0.12;0.12;0.14;0.21;0.28;0.29;0.32;13-11-2012
14/11/2012;0.13;0.12;0.12;0.14;0.22;0.28;0.3;0.32;14-11-2012
15/11/2012;0.13;0.12;0.13;0.14;0.22;0.29;0.31;0.34;15-11-2012
16/11/2012;0.13;0.12;0.13;0.14;0.22;0.29;0.31;0.34;16-11-2012
19/11/2012;0.12;0.11;0.13;0.13;0.22;0.28;0.3;0.33;19-11-2012
20/11/2012;0.12;0.12;0.13;0.13;0.22;0.28;0.3;0.33;20-11-2012
21/11/2012;0.12;0.12;0.12;0.14;0.22;0.28;0.3;0.33;21-11-2012
22/11/2012;0.12;0.12;0.13;0.14;0.22;0.28;0.29;0.33;22-11-2012
23/11/2012;0.12;0.11;0.13;0.14;0.22;0.28;0.29;0.33;23-11-2012
26/11/2012;0.12;0.11;0.12;0.14;0.22;0.29;0.3;0.36;26-11-2012
27/11/2012;0.12;0.11;0.12;0.14;0.22;0.29;0.3;0.36;27-11-2012
28/11/2012;0.11;0.1;0.12;0.14;0.22;0.29;0.3;0.36;28-11-2012
29/11/2012;0.11;0.1;0.13;0.12;0.21;0.29;0.3;0.36;29-11-2012
30/11/2012;0.1;0.1;0.13;0.1;0.21;0.28;0.29;0.35;30-11-2012
03/12/2012;0.1;0.1;0.11;0.13;0.21;0.29;0.3;0.3;3-12-2012
04/12/2012;0.1;0.1;0.11;0.13;0.21;0.29;0.3;0.3;4-12-2012
05/12/2012;0.1;0.09;0.1;0.13;0.21;0.29;0.3;0.31;5-12-2012
06/12/2012;0.1;0.09;0.1;0.12;0.22;0.29;0.3;0.31;6-12-2012
07/12/2012;0.09;0.09;0.1;0.11;0.22;0.3;0.31;0.34;7-12-2012
10/12/2012;0.09;0.09;0.09;0.11;0.21;0.29;0.31;0.33;10-12-2012
11/12/2012;0.09;0.09;0.1;0.11;0.21;0.29;0.31;0.33;11-12-2012
12/12/2012;0.09;0.08;0.09;0.11;0.22;0.29;0.32;0.3;12-12-2012
13/12/2012;0.09;0.09;0.09;0.11;0.22;0.29;0.31;0.3;13-12-2012
14/12/2012;0.09;0.09;0.1;0.11;0.21;0.29;0.32;0.3;14-12-2012
17/12/2012;0.1;0.1;0.1;0.1;0.21;0.3;0.33;0.31;17-12-2012
18/12/2012;0.09;0.09;0.09;0.11;0.21;0.3;0.33;0.31;18-12-2012
19/12/2012;0.09;0.09;0.09;0.11;0.21;0.3;0.33;0.31;19-12-2012
20/12/2012;0.09;0.09;0.09;0.11;0.21;0.3;0.33;0.32;20-12-2012
21/12/2012;0.11;0.1;0.09;0.11;0.21;0.3;0.33;0.32;21-12-2012
24/12/2012;0.11;0.1;0.1;0.11;0.21;0.3;0.33;0.32;24-12-2012
27/12/2012;0.11;0.09;0.1;0.12;0.21;0.3;0.33;0.32;27-12-2012
28/12/2012;0.1;0.09;0.1;0.11;0.21;0.3;0.34;0.32;28-12-2012
31/12/2012;0.09;0.08;0.09;0.11;0.21;0.3;0.34;0.32;31-12-2012
02/01/2013;0.08;0.08;0.08;0.09;0.11;0.2;0.24;0.24;2-1-2013
03/01/2013;0.09;0.08;0.08;0.1;0.11;0.21;0.24;0.25;3-1-2013
04/01/2013;0.09;0.09;0.09;0.1;0.12;0.21;0.24;0.25;4-1-2013
07/01/2013;0.09;0.09;0.09;0.1;0.12;0.21;0.24;0.25;7-1-2013
08/01/2013;0.09;0.09;0.09;0.1;0.12;0.21;0.24;0.25;8-1-2013
09/01/2013;0.09;0.09;0.09;0.11;0.12;0.21;0.24;0.25;9-1-2013
10/01/2013;0.09;0.08;0.08;0.11;0.13;0.21;0.24;0.25;10-1-2013
11/01/2013;0.09;0.09;0.09;0.11;0.13;0.22;0.25;0.26;11-1-2013
14/01/2013;0.09;0.09;0.09;0.1;0.13;0.22;0.25;0.25;14-1-2013
15/01/2013;0.09;0.09;0.09;0.1;0.13;0.22;0.25;0.25;15-1-2013
16/01/2013;0.09;0.09;0.09;0.1;0.13;0.22;0.25;0.25;16-1-2013
17/01/2013;0.09;0.09;0.09;0.1;0.13;0.22;0.25;0.25;17-1-2013
18/01/2013;0.1;0.09;0.09;0.11;0.14;0.22;0.25;0.25;18-1-2013
21/01/2013;0.09;0.09;0.09;0.11;0.14;0.22;0.25;0.24;21-1-2013
22/01/2013;0.09;0.09;0.09;0.11;0.14;0.22;0.25;0.24;22-1-2013
23/01/2013;0.09;0.09;0.09;0.11;0.14;0.22;0.25;0.24;23-1-2013
24/01/2013;0.09;0.09;0.09;0.11;0.14;0.21;0.24;0.24;24-1-2013
25/01/2013;0.09;0.09;0.09;0.11;0.14;0.21;0.24;0.24;25-1-2013
28/01/2013;0.09;0.1;0.1;0.12;0.14;0.18;0.2;0.22;28-1-2013
29/01/2013;0.09;0.1;0.1;0.11;0.13;0.16;0.18;0.2;29-1-2013
30/01/2013;0.08;0.09;0.09;0.1;0.13;0.14;0.16;0.19;30-1-2013
31/01/2013;0.08;0.09;0.09;0.1;0.13;0.13;0.15;0.19;31-1-2013
01/02/2013;0.08;0.09;0.09;0.1;0.13;0.12;0.13;0.19;1-2-2013
04/02/2013;0.09;0.09;0.09;0.1;0.13;0.12;0.14;0.19;4-2-2013
05/02/2013;0.08;0.09;0.09;0.1;0.13;0.12;0.14;0.19;5-2-2013
06/02/2013;0.09;0.09;0.09;0.1;0.13;0.12;0.14;0.19;6-2-2013
07/02/2013;0.09;0.09;0.09;0.1;0.13;0.12;0.13;0.19;7-2-2013
08/02/2013;0.09;0.1;0.09;0.09;0.12;0.12;0.14;0.17;8-2-2013
11/02/2013;0.09;0.09;0.08;0.09;0.12;0.12;0.14;0.18;11-2-2013
12/02/2013;0.09;0.09;0.09;0.09;0.12;0.12;0.14;0.18;12-2-2013
13/02/2013;0.09;0.09;0.09;0.09;0.12;0.12;0.14;0.18;13-2-2013
14/02/2013;0.09;0.09;0.09;0.09;0.12;0.12;0.14;0.18;14-2-2013
15/02/2013;0.09;0.09;0.09;0.09;0.12;0.13;0.15;0.17;15-2-2013
18/02/2013;0.09;0.09;0.09;0.09;0.12;0.15;0.16;0.18;18-2-2013
19/02/2013;0.1;0.09;0.09;0.09;0.12;0.12;0.14;0.17;19-2-2013
20/02/2013;0.08;0.08;0.09;0.09;0.11;0.12;0.14;0.17;20-2-2013
21/02/2013;0.09;0.09;0.09;0.09;0.11;0.12;0.14;0.17;21-2-2013
22/02/2013;0.09;0.09;0.09;0.09;0.11;0.12;0.15;0.17;22-2-2013
25/02/2013;0.09;0.09;0.09;0.1;0.12;0.13;0.16;0.18;25-2-2013
26/02/2013;0.09;0.09;0.09;0.09;0.12;0.12;0.14;0.17;26-2-2013
27/02/2013;0.09;0.09;0.09;0.09;0.13;0.13;0.15;0.18;27-2-2013
28/02/2013;0.09;0.09;0.09;0.1;0.13;0.13;0.14;0.18;28-2-2013
01/03/2013;0.1;0.09;0.09;0.1;0.13;0.13;0.14;0.18;1-3-2013
04/03/2013;0.11;0.1;0.09;0.1;0.13;0.13;0.14;0.18;4-3-2013
05/03/2013;0.1;0.09;0.08;0.1;0.12;0.12;0.13;0.18;5-3-2013
06/03/2013;0.09;0.09;0.09;0.1;0.12;0.12;0.13;0.18;6-3-2013
07/03/2013;0.09;0.09;0.09;0.1;0.12;0.12;0.13;0.17;7-3-2013
08/03/2013;0.09;0.09;0.09;0.1;0.12;0.12;0.13;0.17;8-3-2013
11/03/2013;0.09;0.09;0.09;0.1;0.12;0.12;0.13;0.17;11-3-2013
12/03/2013;0.09;0.09;0.09;0.1;0.12;0.12;0.13;0.17;12-3-2013
13/03/2013;0.1;0.09;0.09;0.1;0.12;0.12;0.13;0.17;13-3-2013
14/03/2013;0.09;0.09;0.09;0.1;0.12;0.13;0.13;0.17;14-3-2013
15/03/2013;0.1;0.1;0.1;0.1;0.12;0.12;0.13;0.17;15-3-2013
18/03/2013;0.1;0.1;0.1;0.1;0.13;0.12;0.13;0.17;18-3-2013
19/03/2013;0.1;0.1;0.1;0.1;0.13;0.13;0.13;0.17;19-3-2013
20/03/2013;0.11;0.1;0.1;0.11;0.13;0.13;0.14;0.18;20-3-2013
21/03/2013;0.1;0.1;0.1;0.1;0.13;0.13;0.13;0.18;21-3-2013
22/03/2013;0.1;0.1;0.1;0.12;0.14;0.14;0.15;0.18;22-3-2013
25/03/2013;0.1;0.1;0.1;0.1;0.13;0.13;0.14;0.16;25-3-2013
26/03/2013;0.11;0.1;0.1;0.11;0.13;0.13;0.14;0.16;26-3-2013
27/03/2013;0.1;0.1;0.1;0.11;0.13;0.13;0.14;0.15;27-3-2013
28/03/2013;0.1;0.1;0.1;0.11;0.13;0.14;0.14;0.15;28-3-2013
02/04/2013;0.11;0.1;0.11;0.11;0.13;0.13;0.14;0.15;2-4-2013
03/04/2013;0.1;0.1;0.1;0.11;0.13;0.13;0.14;0.15;3-4-2013
04/04/2013;0.11;0.11;0.11;0.11;0.14;0.13;0.14;0.15;4-4-2013
05/04/2013;0.11;0.11;0.11;0.11;0.13;0.13;0.14;0.15;5-4-2013
08/04/2013;0.11;0.11;0.11;0.11;0.14;0.14;0.14;0.15;8-4-2013
09/04/2013;0.11;0.11;0.11;0.11;0.14;0.14;0.15;0.16;9-4-2013
10/04/2013;0.11;0.11;0.11;0.11;0.14;0.14;0.15;0.16;10-4-2013
11/04/2013;0.11;0.11;0.11;0.11;0.13;0.13;0.14;0.15;11-4-2013
12/04/2013;0.11;0.11;0.11;0.11;0.13;0.13;0.14;0.15;12-4-2013
15/04/2013;0.11;0.11;0.11;0.11;0.14;0.14;0.14;0.15;15-4-2013
16/04/2013;0.11;0.11;0.11;0.11;0.14;0.13;0.14;0.15;16-4-2013
17/04/2013;0.11;0.11;0.11;0.12;0.14;0.14;0.15;0.16;17-4-2013
18/04/2013;0.1;0.1;0.1;0.11;0.13;0.13;0.14;0.15;18-4-2013
19/04/2013;0.09;0.09;0.09;0.1;0.13;0.13;0.14;0.15;19-4-2013
22/04/2013;0.08;0.08;0.08;0.09;0.13;0.13;0.14;0.15;22-4-2013
23/04/2013;0.07;0.07;0.07;0.08;0.13;0.13;0.14;0.15;23-4-2013
24/04/2013;0.07;0.07;0.07;0.08;0.13;0.14;0.15;0.16;24-4-2013
25/04/2013;0.07;0.07;0.07;0.08;0.13;0.14;0.15;0.16;25-4-2013
26/04/2013;0.07;0.07;0.07;0.08;0.13;0.14;0.15;0.16;26-4-2013
29/04/2013;0.07;0.07;0.07;0.08;0.13;0.14;0.14;0.15;29-4-2013
30/04/2013;0.07;0.07;0.07;0.08;0.13;0.14;0.14;0.15;30-4-2013
02/05/2013;0.07;0.07;0.07;0.08;0.13;0.14;0.14;0.16;2-5-2013
03/05/2013;0.07;0.07;0.07;0.08;0.11;0.12;0.12;0.14;3-5-2013
06/05/2013;0.07;0.07;0.08;0.08;0.11;0.12;0.12;0.14;6-5-2013
07/05/2013;0.07;0.07;0.07;0.07;0.12;0.13;0.14;0.15;7-5-2013
08/05/2013;0.07;0.07;0.07;0.07;0.12;0.13;0.14;0.15;8-5-2013
09/05/2013;0.07;0.07;0.07;0.07;0.12;0.13;0.14;0.15;9-5-2013
10/05/2013;0.07;0.07;0.07;0.07;0.12;0.13;0.14;0.15;10-5-2013
13/05/2013;0.07;0.07;0.07;0.07;0.12;0.12;0.14;0.15;13-5-2013
14/05/2013;0.07;0.07;0.07;0.07;0.12;0.13;0.14;0.15;14-5-2013
15/05/2013;0.07;0.07;0.07;0.07;0.12;0.13;0.14;0.15;15-5-2013
16/05/2013;0.07;0.07;0.07;0.07;0.12;0.13;0.14;0.15;16-5-2013
17/05/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.15;0.16;17-5-2013
20/05/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.16;20-5-2013
21/05/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.16;21-5-2013
22/05/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.16;22-5-2013
23/05/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;23-5-2013
24/05/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;24-5-2013
27/05/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;27-5-2013
28/05/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;28-5-2013
29/05/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;29-5-2013
30/05/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;30-5-2013
31/05/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;31-5-2013
03/06/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;3-6-2013
04/06/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.16;4-6-2013
05/06/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.16;5-6-2013
06/06/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;6-6-2013
07/06/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;7-6-2013
10/06/2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.14;10-6-2013
11/06/2013;0.07;0.07;0.08;0.08;0.12;0.13;0.14;0.14;11-6-2013
12/06/2013;0.07;0.07;0.08;0.08;0.12;0.14;0.14;0.15;12-6-2013
13/06/2013;0.07;0.07;0.07;0.07;0.11;0.13;0.13;0.14;13-6-2013
14/06/2013;0.07;0.07;0.08;0.08;0.13;0.13;0.14;0.14;14-6-2013
17/06/2013;0.07;0.07;0.07;0.08;0.13;0.13;0.14;0.14;17-6-2013
18/06/2013;0.07;0.07;0.07;0.08;0.13;0.13;0.14;0.14;18-6-2013
19/06/2013;0.07;0.08;0.07;0.08;0.12;0.12;0.13;0.13;19-6-2013
20/06/2013;0.1;0.08;0.07;0.08;0.12;0.12;0.13;0.13;20-6-2013
21/06/2013;0.1;0.08;0.07;0.08;0.12;0.13;0.13;0.13;21-6-2013
24/06/2013;0.11;0.08;0.08;0.1;0.12;0.13;0.13;0.13;24-6-2013
25/06/2013;0.12;0.09;0.09;0.1;0.13;0.13;0.14;0.15;25-6-2013
26/06/2013;0.09;0.09;0.07;0.09;0.11;0.11;0.12;0.13;26-6-2013
27/06/2013;0.07;0.08;0.08;0.07;0.11;0.11;0.12;0.13;27-6-2013
28/06/2013;0.06;0.07;0.07;0.08;0.11;0.11;0.12;0.14;28-6-2013
01/07/2013;0.07;0.07;0.07;0.08;0.11;0.11;0.12;0.14;1-7-2013
02/07/2013;0.07;0.08;0.07;0.08;0.11;0.11;0.12;0.14;2-7-2013
03/07/2013;0.07;0.07;0.07;0.08;0.11;0.11;0.12;0.14;3-7-2013
04/07/2013;0.08;0.08;0.07;0.08;0.11;0.11;0.12;0.14;4-7-2013
05/07/2013;0.07;0.07;0.06;0.07;0.11;0.11;0.12;0.14;5-7-2013
08/07/2013;0.07;0.07;0.06;0.07;0.11;0.11;0.12;0.14;8-7-2013
09/07/2013;0.07;0.07;0.07;0.08;0.1;0.11;0.11;0.13;9-7-2013
10/07/2013;0.06;0.06;0.06;0.07;0.1;0.11;0.11;0.13;10-7-2013
11/07/2013;0.06;0.06;0.06;0.07;0.1;0.11;0.11;0.13;11-7-2013
12/07/2013;0.06;0.06;0.06;0.07;0.1;0.11;0.11;0.13;12-7-2013
15/07/2013;0.06;0.06;0.06;0.08;0.1;0.11;0.12;0.13;15-7-2013
16/07/2013;0.06;0.06;0.06;0.08;0.1;0.11;0.12;0.13;16-7-2013
17/07/2013;0.06;0.07;0.06;0.08;0.1;0.11;0.12;0.13;17-7-2013
18/07/2013;0.06;0.07;0.06;0.08;0.1;0.11;0.12;0.13;18-7-2013
19/07/2013;0.06;0.07;0.06;0.08;0.1;0.11;0.12;0.13;19-7-2013
22/07/2013;0.06;0.07;0.06;0.08;0.1;0.11;0.12;0.13;22-7-2013
23/07/2013;0.07;0.07;0.07;0.09;0.1;0.11;0.12;0.13;23-7-2013
24/07/2013;0.07;0.07;0.07;0.09;0.1;0.1;0.11;0.12;24-7-2013
25/07/2013;0.07;0.07;0.07;0.09;0.1;0.1;0.11;0.12;25-7-2013
26/07/2013;0.06;0.06;0.06;0.08;0.11;0.11;0.12;0.12;26-7-2013
29/07/2013;0.06;0.07;0.07;0.09;0.11;0.11;0.12;0.12;29-7-2013
30/07/2013;0.06;0.07;0.07;0.09;0.11;0.11;0.11;0.12;30-7-2013
31/07/2013;0.05;0.06;0.06;0.08;0.11;0.11;0.11;0.12;31-7-2013
01/08/2013;0.05;0.06;0.06;0.08;0.11;0.11;0.11;0.12;1-8-2013
02/08/2013;0.05;0.06;0.06;0.08;0.11;0.1;0.1;0.1;2-8-2013
05/08/2013;0.05;0.06;0.06;0.08;0.11;0.1;0.1;0.1;5-8-2013
06/08/2013;0.05;0.06;0.06;0.08;0.11;0.1;0.1;0.1;6-8-2013
07/08/2013;0.05;0.06;0.06;0.08;0.11;0.1;0.1;0.1;7-8-2013
08/08/2013;0.05;0.06;0.06;0.08;0.11;0.1;0.1;0.1;8-8-2013
09/08/2013;0.05;0.06;0.06;0.08;0.11;0.1;0.1;0.1;9-8-2013
12/08/2013;0.05;0.05;0.05;0.08;0.11;0.1;0.1;0.1;12-8-2013
13/08/2013;0.05;0.05;0.05;0.08;0.11;0.1;0.1;0.1;13-8-2013
14/08/2013;0.06;0.06;0.05;0.07;0.11;0.09;0.1;0.1;14-8-2013
15/08/2013;0.06;0.05;0.05;0.07;0.11;0.09;0.1;0.1;15-8-2013
16/08/2013;0.06;0.05;0.05;0.08;0.11;0.09;0.1;0.09;16-8-2013
19/08/2013;0.06;0.05;0.05;0.08;0.11;0.1;0.1;0.09;19-8-2013
20/08/2013;0.06;0.05;0.05;0.08;0.11;0.1;0.1;0.09;20-8-2013
21/08/2013;0.06;0.05;0.05;0.07;0.11;0.1;0.1;0.1;21-8-2013
22/08/2013;0.05;0.05;0.05;0.06;0.11;0.08;0.1;0.1;22-8-2013
23/08/2013;0.05;0.05;0.05;0.06;0.11;0.09;0.1;0.09;23-8-2013
26/08/2013;0.05;0.05;0.05;0.06;0.11;0.08;0.1;0.09;26-8-2013
27/08/2013;0.06;0.06;0.06;0.07;0.11;0.09;0.1;0.1;27-8-2013
28/08/2013;0.06;0.06;0.06;0.07;0.11;0.09;0.1;0.1;28-8-2013
29/08/2013;0.06;0.05;0.05;0.06;0.09;0.1;0.1;0.1;29-8-2013
30/08/2013;0.06;0.05;0.05;0.06;0.09;0.1;0.1;0.1;30-8-2013
02/09/2013;0.06;0.05;0.05;0.06;0.09;0.09;0.08;0.09;2-9-2013
03/09/2013;0.06;0.05;0.05;0.06;0.09;0.09;0.09;0.09;3-9-2013
